Amtlicher Gemeindeschlüssel,Bezeichnung,Verwaltungsform,Produktgruppe,Produktgruppentext,Konto,Kontotext,Euro
51130000,Essen,1,366,Einrichtungen der Jugendarbeit,7241,Bewirtschaftung der Grundstücke und baulichen Anlagen,262537
51130000,Essen,1,366,Einrichtungen der Jugendarbeit,7251,Haltung von Fahrzeugen,16707
51130000,Essen,1,366,Einrichtungen der Jugendarbeit,7255,Unterhaltung des sonstigen beweglichen Vermögens,12348
51130000,Essen,1,366,Einrichtungen der Jugendarbeit,7281,Auszahlungen für sonstige Sachleistungen,1760
51130000,Essen,1,366,Einrichtungen der Jugendarbeit,7291,Auszahlungen für sonstige Dienstleistungen,57160
51130000,Essen,1,366,Einrichtungen der Jugendarbeit,7315,"Zuweisungen und Zuschüsse für laufende Zwecke an verbundene Unternehmen, Beteiligungen und Sondervermögen",5267577
51130000,Essen,1,366,Einrichtungen der Jugendarbeit,7318,Zuweisungen und Zuschüsse für laufende Zwecke an übrige Bereiche,3919512
51130000,Essen,1,366,Einrichtungen der Jugendarbeit,7411,Sonstige Personal- und Versorgungsauszahlungen,17737
51130000,Essen,1,366,Einrichtungen der Jugendarbeit,7412,Besondere zahlungswirksame Aufwendungen für Beschäftigte,64
51130000,Essen,1,366,Einrichtungen der Jugendarbeit,7421,Auszahlungen für ehrenamtliche und sonstige Tätigkeit,9795
51130000,Essen,1,366,Einrichtungen der Jugendarbeit,7422,Mieten und Pachten,375241
51130000,Essen,1,366,Einrichtungen der Jugendarbeit,7423,Leasing,109
51130000,Essen,1,366,Einrichtungen der Jugendarbeit,7429,Sonstige Auszahlungen für die Inanspruchnahme von Rechten und Diensten,1242
51130000,Essen,1,366,Einrichtungen der Jugendarbeit,7431,Geschäftsauszahlungen,158124
51130000,Essen,1,366,Einrichtungen der Jugendarbeit,7441,"Steuern, Versicherungen, Schadensfälle",12346
51130000,Essen,1,366,Einrichtungen der Jugendarbeit,7831,Auszahlungen für den Erwerb von Vermögensgegenständen oberhalb der Wertgrenze von 410 Euro,566
51130000,Essen,1,366,Einrichtungen der Jugendarbeit,7843,Auszahlungen für den Erwerb von sonstigen Anteilsrechten,30000
51130000,Essen,1,367,"Sonst. Einr. zur Förd. jun. Menschen, Familien",6141,Zuweisungen und Zuschüsse für laufende Zwecke vom Land,268206
51130000,Essen,1,367,"Sonst. Einr. zur Förd. jun. Menschen, Familien",6144,Zuweisungen und Zuschüsse für laufende Zwecke vom sonstigen öffentlichen Bereich,16442
51130000,Essen,1,367,"Sonst. Einr. zur Förd. jun. Menschen, Familien",6147,Zuweisungen und Zuschüsse für laufende Zwecke von privaten Unternehmen,3600
51130000,Essen,1,367,"Sonst. Einr. zur Förd. jun. Menschen, Familien",6148,Zuweisungen und Zuschüsse für laufende Zwecke von übrigen Bereichen,259644
51130000,Essen,1,367,"Sonst. Einr. zur Förd. jun. Menschen, Familien",6321,Benutzungsgebühren und ähnliche Entgelte,4981964
51130000,Essen,1,367,"Sonst. Einr. zur Förd. jun. Menschen, Familien",6411,Mieten und Pachten,17595
51130000,Essen,1,367,"Sonst. Einr. zur Förd. jun. Menschen, Familien",6421,Einzahlungen aus Verkauf,3574
51130000,Essen,1,367,"Sonst. Einr. zur Förd. jun. Menschen, Familien",6461,Sonstige privatrechtliche Leistungsentgelte,3352
51130000,Essen,1,367,"Sonst. Einr. zur Förd. jun. Menschen, Familien",6480,"Einzahlungen aus Kostenerstattungen, Kostenumlagen vom Bund",3535
51130000,Essen,1,367,"Sonst. Einr. zur Förd. jun. Menschen, Familien",6484,"Einzahlungen aus Kostenerstattungen, Kostenumlagen vom sonstigen öffentlichen Bereich",159254
51130000,Essen,1,367,"Sonst. Einr. zur Förd. jun. Menschen, Familien",6485,"Einzahlungen aus Kostenerstattungen, Kostenumlagen von verbundenen Unternehmen, Beteiligungen und Sondervermögen",61
51130000,Essen,1,367,"Sonst. Einr. zur Förd. jun. Menschen, Familien",6488,"Einzahlungen aus Kostenerstattungen, Kostenumlagen von übrigen Bereichen",280
51130000,Essen,1,367,"Sonst. Einr. zur Förd. jun. Menschen, Familien",6591,Sonstige Einzahlungen aus laufender Verwaltungstätigkeit,397
51130000,Essen,1,367,"Sonst. Einr. zur Förd. jun. Menschen, Familien",6618,Zinseinzahlungen vom sonstigen inländischen Bereich,11004
51130000,Essen,1,367,"Sonst. Einr. zur Förd. jun. Menschen, Familien",6811,Investitionszuwendungen vom Land,1009
51130000,Essen,1,367,"Sonst. Einr. zur Förd. jun. Menschen, Familien",6818,Investitionszuwendungen von übrigen Bereichen,617
51130000,Essen,1,367,"Sonst. Einr. zur Förd. jun. Menschen, Familien",6821,Einzahlungen aus der Veräußerung von Grundstücken und Gebäuden,887861
51130000,Essen,1,367,"Sonst. Einr. zur Förd. jun. Menschen, Familien",7011,Dienstbezüge Beamte,117716
51130000,Essen,1,367,"Sonst. Einr. zur Förd. jun. Menschen, Familien",7012,Dienstbezüge Tariflich Beschäftigte,5101928
51130000,Essen,1,367,"Sonst. Einr. zur Förd. jun. Menschen, Familien",7019,Dienstbezüge Sonstige Beschäftigte,37945
51130000,Essen,1,367,"Sonst. Einr. zur Förd. jun. Menschen, Familien",7022,Beiträge zu Versorgungskassen Tariflich Beschäftigte,334605
51130000,Essen,1,367,"Sonst. Einr. zur Förd. jun. Menschen, Familien",7031,Beiträge zur gesetzlichen Sozialversicherung Beamte,45
51130000,Essen,1,367,"Sonst. Einr. zur Förd. jun. Menschen, Familien",7032,Beiträge zur gesetzlichen Sozialversicherung Tariflich Beschäftigte,1043030
51130000,Essen,1,367,"Sonst. Einr. zur Förd. jun. Menschen, Familien",7041,"Beihilfen, Unterstützungsleistungen für Beschäftigte",8724
51130000,Essen,1,367,"Sonst. Einr. zur Förd. jun. Menschen, Familien",7111,Versorgungsbezüge Beamte,49556
51130000,Essen,1,367,"Sonst. Einr. zur Förd. jun. Menschen, Familien",7112,Versorgungsbezüge Tariflich Beschäftigte,45
51130000,Essen,1,367,"Sonst. Einr. zur Förd. jun. Menschen, Familien",7141,"Beihilfen, Unterstützungsleistungen für Versorgungsempfänger",10017
51130000,Essen,1,367,"Sonst. Einr. zur Förd. jun. Menschen, Familien",7211,Unterhaltung der Grundstücke und baulichen Anlagen,160319
51130000,Essen,1,367,"Sonst. Einr. zur Förd. jun. Menschen, Familien",7241,Bewirtschaftung der Grundstücke und baulichen Anlagen,232070
51130000,Essen,1,367,"Sonst. Einr. zur Förd. jun. Menschen, Familien",7251,Haltung von Fahrzeugen,15091
51130000,Essen,1,367,"Sonst. Einr. zur Förd. jun. Menschen, Familien",7255,Unterhaltung des sonstigen beweglichen Vermögens,18392
51130000,Essen,1,367,"Sonst. Einr. zur Förd. jun. Menschen, Familien",7281,Auszahlungen für sonstige Sachleistungen,161676
51130000,Essen,1,367,"Sonst. Einr. zur Förd. jun. Menschen, Familien",7291,Auszahlungen für sonstige Dienstleistungen,79990
51130000,Essen,1,367,"Sonst. Einr. zur Förd. jun. Menschen, Familien",7318,Zuweisungen und Zuschüsse für laufende Zwecke an übrige Bereiche,103183
51130000,Essen,1,367,"Sonst. Einr. zur Förd. jun. Menschen, Familien",7411,Sonstige Personal- und Versorgungsauszahlungen,42653
51130000,Essen,1,367,"Sonst. Einr. zur Förd. jun. Menschen, Familien",7412,Besondere zahlungswirksame Aufwendungen für Beschäftigte,2240
51130000,Essen,1,367,"Sonst. Einr. zur Förd. jun. Menschen, Familien",7421,Auszahlungen für ehrenamtliche und sonstige Tätigkeit,34630
51130000,Essen,1,367,"Sonst. Einr. zur Förd. jun. Menschen, Familien",7422,Mieten und Pachten,250786
51130000,Essen,1,367,"Sonst. Einr. zur Förd. jun. Menschen, Familien",7429,Sonstige Auszahlungen für die Inanspruchnahme von Rechten und Diensten,5
51130000,Essen,1,367,"Sonst. Einr. zur Förd. jun. Menschen, Familien",7431,Geschäftsauszahlungen,202818
51130000,Essen,1,367,"Sonst. Einr. zur Förd. jun. Menschen, Familien",7441,"Steuern, Versicherungen, Schadensfälle",12893
51130000,Essen,1,367,"Sonst. Einr. zur Förd. jun. Menschen, Familien",7499,Übrige weitere sonstige Auszahlungen aus laufender Verwaltungstätigkeit,4829
51130000,Essen,1,367,"Sonst. Einr. zur Förd. jun. Menschen, Familien",7831,Auszahlungen für den Erwerb von Vermögensgegenständen oberhalb der Wertgrenze von 410 Euro,23697
51130000,Essen,1,367,"Sonst. Einr. zur Förd. jun. Menschen, Familien",7832,Auszahlungen für den Erwerb von Vermögensgegenständen unterhalb der Wertgrenze von 410 Euro,18791
51130000,Essen,1,368,Leist. nach Bundeserlterngeld- und -zeitgesetz,6141,Zuweisungen und Zuschüsse für laufende Zwecke vom Land,1723
51130000,Essen,1,368,Leist. nach Bundeserlterngeld- und -zeitgesetz,6481,"Einzahlungen aus Kostenerstattungen, Kostenumlagen vom Land",79327
51130000,Essen,1,368,Leist. nach Bundeserlterngeld- und -zeitgesetz,6485,"Einzahlungen aus Kostenerstattungen, Kostenumlagen von verbundenen Unternehmen, Beteiligungen und Sondervermögen",47
51130000,Essen,1,368,Leist. nach Bundeserlterngeld- und -zeitgesetz,7011,Dienstbezüge Beamte,87199
51130000,Essen,1,368,Leist. nach Bundeserlterngeld- und -zeitgesetz,7031,Beiträge zur gesetzlichen Sozialversicherung Beamte,35
51130000,Essen,1,368,Leist. nach Bundeserlterngeld- und -zeitgesetz,7041,"Beihilfen, Unterstützungsleistungen für Beschäftigte",5399
51130000,Essen,1,368,Leist. nach Bundeserlterngeld- und -zeitgesetz,7111,Versorgungsbezüge Beamte,38507
51130000,Essen,1,368,Leist. nach Bundeserlterngeld- und -zeitgesetz,7112,Versorgungsbezüge Tariflich Beschäftigte,35
51130000,Essen,1,368,Leist. nach Bundeserlterngeld- und -zeitgesetz,7141,"Beihilfen, Unterstützungsleistungen für Versorgungsempfänger",7824
51130000,Essen,1,368,Leist. nach Bundeserlterngeld- und -zeitgesetz,7291,Auszahlungen für sonstige Dienstleistungen,9544
51130000,Essen,1,368,Leist. nach Bundeserlterngeld- und -zeitgesetz,7411,Sonstige Personal- und Versorgungsauszahlungen,58
51130000,Essen,1,368,Leist. nach Bundeserlterngeld- und -zeitgesetz,7431,Geschäftsauszahlungen,55474
51130000,Essen,1,368,Leist. nach Bundeserlterngeld- und -zeitgesetz,7441,"Steuern, Versicherungen, Schadensfälle",338
51130000,Essen,1,368,Leist. nach Bundeserlterngeld- und -zeitgesetz,7831,Auszahlungen für den Erwerb von Vermögensgegenständen oberhalb der Wertgrenze von 410 Euro,267
51130000,Essen,1,411,Krankenhäuser,7391,Sonstige Transferauszahlungen,6469437
51130000,Essen,1,414,Gesundheitsschutz und -pflege,6141,Zuweisungen und Zuschüsse für laufende Zwecke vom Land,2852
51130000,Essen,1,414,Gesundheitsschutz und -pflege,6144,Zuweisungen und Zuschüsse für laufende Zwecke vom sonstigen öffentlichen Bereich,11259
51130000,Essen,1,414,Gesundheitsschutz und -pflege,6311,Verwaltungsgebühren,559280
51130000,Essen,1,414,Gesundheitsschutz und -pflege,6321,Benutzungsgebühren und ähnliche Entgelte,209
51130000,Essen,1,414,Gesundheitsschutz und -pflege,6411,Mieten und Pachten,300
51130000,Essen,1,414,Gesundheitsschutz und -pflege,6421,Einzahlungen aus Verkauf,73
51130000,Essen,1,414,Gesundheitsschutz und -pflege,6461,Sonstige privatrechtliche Leistungsentgelte,19314
51130000,Essen,1,414,Gesundheitsschutz und -pflege,6481,"Einzahlungen aus Kostenerstattungen, Kostenumlagen vom Land",67351
51130000,Essen,1,414,Gesundheitsschutz und -pflege,6482,"Einzahlungen aus Kostenerstattungen, Kostenumlagen von Gemeinden/GV",154684
51130000,Essen,1,414,Gesundheitsschutz und -pflege,6484,"Einzahlungen aus Kostenerstattungen, Kostenumlagen vom sonstigen öffentlichen Bereich",19509
51130000,Essen,1,414,Gesundheitsschutz und -pflege,6485,"Einzahlungen aus Kostenerstattungen, Kostenumlagen von verbundenen Unternehmen, Beteiligungen und Sondervermögen",938
51130000,Essen,1,414,Gesundheitsschutz und -pflege,6488,"Einzahlungen aus Kostenerstattungen, Kostenumlagen von übrigen Bereichen",15564
51130000,Essen,1,414,Gesundheitsschutz und -pflege,6591,Sonstige Einzahlungen aus laufender Verwaltungstätigkeit,10428
51130000,Essen,1,414,Gesundheitsschutz und -pflege,6811,Investitionszuwendungen vom Land,870
51130000,Essen,1,414,Gesundheitsschutz und -pflege,7011,Dienstbezüge Beamte,1704701
51130000,Essen,1,414,Gesundheitsschutz und -pflege,7012,Dienstbezüge Tariflich Beschäftigte,4196827
51130000,Essen,1,414,Gesundheitsschutz und -pflege,7019,Dienstbezüge Sonstige Beschäftigte,10110
51130000,Essen,1,414,Gesundheitsschutz und -pflege,7022,Beiträge zu Versorgungskassen Tariflich Beschäftigte,294989
51130000,Essen,1,414,Gesundheitsschutz und -pflege,7031,Beiträge zur gesetzlichen Sozialversicherung Beamte,690
51130000,Essen,1,414,Gesundheitsschutz und -pflege,7032,Beiträge zur gesetzlichen Sozialversicherung Tariflich Beschäftigte,848004
51130000,Essen,1,414,Gesundheitsschutz und -pflege,7041,"Beihilfen, Unterstützungsleistungen für Beschäftigte",107793
51130000,Essen,1,414,Gesundheitsschutz und -pflege,7111,Versorgungsbezüge Beamte,768492
51130000,Essen,1,414,Gesundheitsschutz und -pflege,7112,Versorgungsbezüge Tariflich Beschäftigte,690
51130000,Essen,1,414,Gesundheitsschutz und -pflege,7141,"Beihilfen, Unterstützungsleistungen für Versorgungsempfänger",154112
51130000,Essen,1,414,Gesundheitsschutz und -pflege,7211,Unterhaltung der Grundstücke und baulichen Anlagen,1142
51130000,Essen,1,414,Gesundheitsschutz und -pflege,7251,Haltung von Fahrzeugen,458
51130000,Essen,1,414,Gesundheitsschutz und -pflege,7255,Unterhaltung des sonstigen beweglichen Vermögens,8033
51130000,Essen,1,414,Gesundheitsschutz und -pflege,7291,Auszahlungen für sonstige Dienstleistungen,352387
51130000,Essen,1,414,Gesundheitsschutz und -pflege,7312,Zuweisungen und Zuschüsse für laufende Zwecke an Gemeinden/GV,16008
51130000,Essen,1,414,Gesundheitsschutz und -pflege,7318,Zuweisungen und Zuschüsse für laufende Zwecke an übrige Bereiche,369240
51130000,Essen,1,414,Gesundheitsschutz und -pflege,7411,Sonstige Personal- und Versorgungsauszahlungen,58005
51130000,Essen,1,414,Gesundheitsschutz und -pflege,7421,Auszahlungen für ehrenamtliche und sonstige Tätigkeit,13749
51130000,Essen,1,414,Gesundheitsschutz und -pflege,7422,Mieten und Pachten,58446
51130000,Essen,1,414,Gesundheitsschutz und -pflege,7431,Geschäftsauszahlungen,126775
51130000,Essen,1,414,Gesundheitsschutz und -pflege,7441,"Steuern, Versicherungen, Schadensfälle",17020
51130000,Essen,1,414,Gesundheitsschutz und -pflege,7831,Auszahlungen für den Erwerb von Vermögensgegenständen oberhalb der Wertgrenze von 410 Euro,9577
51130000,Essen,1,414,Gesundheitsschutz und -pflege,7832,Auszahlungen für den Erwerb von Vermögensgegenständen unterhalb der Wertgrenze von 410 Euro,2046
51130000,Essen,1,424,Sportstätten und Bäder,7235,"Erstattungen für Auszahlungen von Dritten aus laufender Verwaltungstätigkeit an verbundene Unternehmen, Beteiligungen und Sondervermögen",1767445
51130000,Essen,1,424,Sportstätten und Bäder,7315,"Zuweisungen und Zuschüsse für laufende Zwecke an verbundene Unternehmen, Beteiligungen und Sondervermögen",20686400
51130000,Essen,1,424,Sportstätten und Bäder,7843,Auszahlungen für den Erwerb von sonstigen Anteilsrechten,4672594
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",6141,Zuweisungen und Zuschüsse für laufende Zwecke vom Land,41478280
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",6311,Verwaltungsgebühren,844260
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",6321,Benutzungsgebühren und ähnliche Entgelte,39353
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",6411,Mieten und Pachten,8040
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",6421,Einzahlungen aus Verkauf,31643
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",6461,Sonstige privatrechtliche Leistungsentgelte,471034
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",6480,"Einzahlungen aus Kostenerstattungen, Kostenumlagen vom Bund",50765
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",6481,"Einzahlungen aus Kostenerstattungen, Kostenumlagen vom Land",3621
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",6482,"Einzahlungen aus Kostenerstattungen, Kostenumlagen von Gemeinden/GV",150
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",6485,"Einzahlungen aus Kostenerstattungen, Kostenumlagen von verbundenen Unternehmen, Beteiligungen und Sondervermögen",147081
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",6487,"Einzahlungen aus Kostenerstattungen, Kostenumlagen von privaten Unternehmen",43600
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",6591,Sonstige Einzahlungen aus laufender Verwaltungstätigkeit,986561
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",6618,Zinseinzahlungen vom sonstigen inländischen Bereich,6179
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",6691,Sonstige Finanzeinzahlungen,1053
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",6811,Investitionszuwendungen vom Land,1023360
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",6812,Investitionszuwendungen von Gemeinden/GV,585
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",6814,Investitionszuwendungen vom sonstigen öffentlichen Bereich,435
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",6817,Investitionszuwendungen von privaten Unternehmen,57515
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",6821,Einzahlungen aus der Veräußerung von Grundstücken und Gebäuden,3332814
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",6881,Beiträge und ähnliche Entgelte,53755
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",7011,Dienstbezüge Beamte,4311266
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",7012,Dienstbezüge Tariflich Beschäftigte,7266552
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",7022,Beiträge zu Versorgungskassen Tariflich Beschäftigte,506279
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",7031,Beiträge zur gesetzlichen Sozialversicherung Beamte,1802
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",7032,Beiträge zur gesetzlichen Sozialversicherung Tariflich Beschäftigte,1449261
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",7041,"Beihilfen, Unterstützungsleistungen für Beschäftigte",270840
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",7111,Versorgungsbezüge Beamte,1923803
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",7112,Versorgungsbezüge Tariflich Beschäftigte,1742
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",7141,"Beihilfen, Unterstützungsleistungen für Versorgungsempfänger",388925
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",7211,Unterhaltung der Grundstücke und baulichen Anlagen,325031
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",7241,Bewirtschaftung der Grundstücke und baulichen Anlagen,188620
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",7251,Haltung von Fahrzeugen,7416
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",7255,Unterhaltung des sonstigen beweglichen Vermögens,549
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",7281,Auszahlungen für sonstige Sachleistungen,123
